SMLA2,1999-11-07 00:00:00,11
SMLA2,1999-12-06 00:00:00,16
SMLA2,2000-02-05 00:00:00,29
SMLA2,2000-04-05 00:00:00,29
SMLA2,2000-12-02 00:00:00,13
SMLA2,2001-01-04 00:00:00,17
SMLA2,2001-02-05 00:00:00,21
SMLA2,2001-03-03 00:00:00,22
SMLA2,2001-04-02 00:00:00,26
SMLA2,2001-12-03 00:00:00,16
SMLA2,2002-01-04 00:00:00,18
SMLA2,2002-03-01 00:00:00,26
SMLA2,2003-01-02 00:00:00,26
SMLA2,2003-02-03 00:00:00,29
SMLA2,2003-03-02 00:00:00,29
SMLA2,2003-04-02 00:00:00,32
SMLA2,2003-11-30 00:00:00,9
SMLA2,2006-03-03 00:00:00,27
SMLA2,2006-04-02 00:00:00,28
SMLA2,2006-11-01 00:00:00,3
SMLA2,2006-12-05 00:00:00,18
SMLA2,2007-01-04 00:00:00,22
SMLA2,2007-01-31 00:00:00,23
SMLA2,2007-03-30 00:00:00,29
SMLA2,2007-12-03 00:00:00,14
SMLA2,2008-01-02 00:00:00,17
SMLA2,2008-01-29 00:00:00,18
SMLA2,2008-03-27 00:00:00,22
SMLA2,2008-10-05 00:00:00,1
SMLA2,2008-11-04 00:00:00,9
SMLA2,2008-12-03 00:00:00,13
SMLA2,2009-01-08 00:00:00,17
SMLA2,2009-02-02 00:00:00,18
SMLA2,2009-03-04 00:00:00,22
SMLA2,2009-04-03 00:00:00,28
SMLA2,2009-10-14 00:00:00,1
SMLA2,2009-11-02 00:00:00,6
SMLA2,2009-12-01 00:00:00,12
SMLA2,2010-01-04 00:00:00,16
SMLA2,2010-02-03 00:00:00,20
SMLA2,2010-03-02 00:00:00,22
SMLA2,2010-11-04 00:00:00,7
SMLA2,2010-12-03 00:00:00,14
SMLA2,2011-01-04 00:00:00,20
SMLA2,2011-02-02 00:00:00,24
SMLA2,2011-04-05 00:00:00,28
SMLA2,2011-11-01 00:00:00,6
SMLA2,2011-12-01 00:00:00,11
SMLA2,2012-01-04 00:00:00,13
SMLA2,2012-02-02 00:00:00,18
SMLA2,2012-03-01 00:00:00,22
SMLA2,2012-03-29 00:00:00,25
SMLA2,2012-10-01 00:00:00,1
SMLA2,2012-10-09 00:00:00,1
SMLA2,2012-11-02 00:00:00,10
SMLA2,2012-11-29 00:00:00,13
SMLA2,2012-12-31 00:00:00,24
SMLA2,2013-02-01 00:00:00,25
