Data for PORTAGE GLACIER VISITOR CENTER, AK

Date, MaxTemperature, MinTemperature, Precipitation, SnowDepth
2016-03-16, 42, 31, T, M
2016-03-17, 37, 29, T, M
2016-03-18, 34, 28, T, M
2016-03-19, 41, 22, 0.03, M
2016-03-20, 43, 37, 3.35, M
2016-03-21, 49, 38, 0.15, M
2016-03-22, 46, 41, 1.30, M
2016-03-23, 49, 39, 0.06, M
2016-03-24, 44, 41, 0.25, M
2016-03-25, 43, 35, 0.15, M
2016-03-26, 45, 29, T, M
2016-03-27, 40, 25, 0.93, M
2016-03-28, 38, 33, 1.67, M
2016-03-29, 44, 37, 0.14, M
2016-03-30, 45, 40, 0.22, M
2016-03-31, 56, 38, 0.00, M
2016-04-01, 52, 40, 0.73, M
2016-04-02, 43, 37, T, M
2016-04-03, 46, 29, T, M
2016-04-04, 48, 28, 0.33, M
2016-04-05, 43, 37, 0.36, M
2016-04-06, 43, 36, 1.62, M
2016-04-07, 50, 30, 0.14, M
2016-04-08, 44, 28, 0.32, M
2016-04-09, 41, 38, 3.27, M
2016-04-10, 42, 34, 2.27, M
2016-04-11, 44, 37, 0.32, M
2016-04-12, 53, 32, 0.03, M
2016-04-13, 47, 29, T, M
2016-04-14, 51, 37, 0.41, M
2016-04-15, 43, 37, 0.36, M
2016-04-16, 45, 38, 0.16, M
2016-04-17, 51, 29, T, M
2016-04-18, 50, 26, 0.17, M
2016-04-19, 43, 39, 0.86, M
2016-04-20, 47, 29, 0.20, M
2016-04-21, 53, 26, 0.00, M
2016-04-22, 49, 40, 0.77, M
2016-04-23, 49, 33, 0.55, M
2016-04-24, 51, 31, 0.15, M
2016-04-25, 44, 40, 2.87, M
2016-04-26, 45, 40, 2.13, M
2016-04-27, 44, 38, 0.40, M
2016-04-28, 42, 39, 1.91, M
2016-04-29, 43, 38, 1.66, M
2016-04-30, 42, 37, 1.75, M
2016-05-01, 45, 36, 1.17, M
2016-05-02, 46, 32, 0.16, M
2016-05-03, 42, 37, 0.70, M
2016-05-04, 43, 38, 0.62, M
2016-05-05, 42, 38, 2.30, M
2016-05-06, 47, 38, 0.55, M
2016-05-07, 58, 34, T, M
2016-05-08, 48, 31, 0.08, M
2016-05-09, 49, 39, 0.08, M
2016-05-10, 52, 40, T, M
2016-05-11, 55, 43, T, M
2016-05-12, 63, 32, 0.00, M
2016-05-13, 64, 33, 0.00, M
2016-05-14, 65, 33, 0.00, M
2016-05-15, 63, 34, 0.00, M
2016-05-16, 53, 36, 0.29, M
2016-05-17, 58, 43, T, M
2016-05-18, 63, 34, 0.00, M
2016-05-19, 57, 33, 0.02, M
2016-05-20, 48, 43, 1.28, M
2016-05-21, 49, 41, 0.29, M
2016-05-22, 61, 41, 0.00, M
2016-05-23, 61, 42, 0.02, M
2016-05-24, 64, 40, 0.00, M
2016-05-25, 66, 39, 0.00, M
2016-05-26, 69, 38, 0.00, M
2016-05-27, 64, 36, 0.00, M
2016-05-28, 65, 39, 0.00, M
2016-05-29, 64, 43, 0.12, M
2016-05-30, 56, 45, 0.45, M
2016-05-31, 56, 45, 0.03, M
2016-06-01, 63, 38, 0.00, M
2016-06-02, 56, 46, 0.16, M
2016-06-03, 61, 46, T, M
2016-06-04, 53, 47, 1.09, M
2016-06-05, 58, 45, 0.27, M
2016-06-06, 49, 41, 0.48, M
2016-06-07, 58, 37, 0.06, M
2016-06-08, 68, 33, 0.00, M
2016-06-09, 68, 36, 0.00, M
2016-06-10, 60, 49, 0.01, M
2016-06-11, 53, 44, 0.09, M
2016-06-12, 59, 40, 0.02, M
2016-06-13, 69, 48, 0.00, M
2016-06-14, 71, 44, 0.00, M
2016-06-15, 73, 37, 0.00, M
2016-06-16, 69, 39, 0.00, M
2016-06-17, 64, 53, 0.00, M
2016-06-18, 55, 51, 0.07, M
2016-06-19, 55, 49, 1.11, M
2016-06-20, 58, 41, 0.05, M
2016-06-21, 71, 38, 0.00, M
2016-06-22, 68, 40, 0.00, M
2016-06-23, 63, 48, 0.03, M
2016-06-24, 56, 49, 1.10, M
2016-06-25, 59, 49, 0.57, M
2016-06-26, 54, 48, 0.12, M
2016-06-27, 55, 48, 0.14, M
2016-06-28, 61, 48, T, M
2016-06-29, 64, 46, T, M
2016-06-30, 65, 38, T, M
2016-07-01, 64, 44, 0.03, M
2016-07-02, 65, 42, 0.00, M
2016-07-03, 62, 51, T, M
2016-07-04, 61, 50, 0.00, M
2016-07-05, 55, 50, 0.01, M
2016-07-06, 57, 47, 0.24, M
2016-07-07, 68, 45, 0.07, M
2016-07-08, 72, 44, 0.00, M
2016-07-09, 67, 41, 0.00, M
2016-07-10, 70, 51, 0.00, M
2016-07-11, 66, 47, T, M
2016-07-12, 70, 43, 0.00, M
2016-07-13, 67, 44, 0.00, M
2016-07-14, 70, 54, 0.00, M
2016-07-15, 74, 46, 0.00, M
2016-07-16, 75, 51, 0.00, M
2016-07-17, 81, 45, 0.00, M
2016-07-18, 83, 57, 0.00, M
2016-07-19, 81, 48, 0.00, M
2016-07-20, 77, 51, 0.00, M
2016-07-21, 62, 53, T, M
2016-07-22, 56, 49, 0.61, M
2016-07-23, 70, 48, 0.13, M
2016-07-24, 58, 53, 0.27, M
2016-07-25, 58, 49, 0.95, M
2016-07-26, 59, 49, 0.71, M
2016-07-27, 57, 51, 0.68, M
2016-07-28, 60, 49, 0.51, M
2016-07-29, 61, 49, 0.00, M
2016-07-30, 61, 50, 0.00, M
2016-07-31, 63, 50, 0.00, M
2016-08-01, 55, 51, 0.02, M
2016-08-02, 58, 49, 0.36, M
2016-08-03, 66, 43, 0.00, M
2016-08-04, 58, 54, 0.55, M
2016-08-05, 58, 52, 0.14, M
2016-08-06, 59, 54, 0.56, M
2016-08-07, 61, 55, 1.24, M
2016-08-08, 56, 47, 0.25, M
2016-08-09, 60, 46, 0.03, M
2016-08-10, 62, 48, 0.05, M
2016-08-11, 55, 49, 0.48, M
2016-08-12, 60, 49, 1.45, M
2016-08-13, 60, 54, 3.10, M
2016-08-14, 57, 52, 2.72, M
2016-08-15, 54, 47, 0.28, M
2016-08-16, 57, 46, T, M
2016-08-17, 58, 50, 0.78, M
2016-08-18, 63, 49, T, M
2016-08-19, 58, 46, T, M
2016-08-20, 61, 42, 0.00, M
2016-08-21, 57, 49, 0.05, M
2016-08-22, 56, 52, 2.40, M
2016-08-23, 57, 50, 0.75, M
2016-08-24, 59, 52, 0.74, M
2016-08-25, 56, 49, 0.41, M
2016-08-26, 65, 47, 0.00, M
2016-08-27, 70, 43, 0.00, M
2016-08-28, 69, 38, 0.00, M
2016-08-29, 65, 37, 0.00, M
2016-08-30, 65, 34, 0.00, M
2016-08-31, 65, 32, 0.00, M
2016-09-01, 69, 33, 0.00, M
2016-09-02, 67, 33, 0.00, M
2016-09-03, 58, 51, T, M
2016-09-04, 55, 48, 0.14, M
2016-09-05, 53, 48, 0.05, M
2016-09-06, 51, 40, 0.37, M
2016-09-07, 59, 39, T, M
2016-09-08, 54, 42, 0.42, M
2016-09-09, 59, 42, T, M
2016-09-10, 61, 38, 0.00, M
2016-09-11, 55, 50, 1.85, M
2016-09-12, 55, 50, 0.39, M
2016-09-13, 60, 39, 0.02, M
2016-09-14, 53, 47, 0.16, M
2016-09-15, 53, 46, 1.62, M
2016-09-16, 51, 46, 0.69, M
2016-09-17, 57, 44, 0.05, M
2016-09-18, 57, 44, 0.07, M
2016-09-19, 58, 35, 0.00, M
2016-09-20, 54, 51, 1.72, M
2016-09-21, 52, 44, 9.06, M
2016-09-22, 51, 42, 1.55, M
2016-09-23, 49, 44, 0.03, M
2016-09-24, 46, 43, 0.05, M
2016-09-25, 47, 32, T, M
2016-09-26, 48, 31, T, M
2016-09-27, 51, 29, 0.00, M
2016-09-28, 49, 27, 0.00, M
2016-09-29, 52, 32, 0.00, M
2016-09-30, 55, 27, 0.00, M
2016-10-01, 50, 31, 0.38, M
2016-10-02, 48, 41, 0.09, M
2016-10-03, 52, 41, 0.00, M
2016-10-04, 53, 29, 0.00, M
2016-10-05, 50, 27, 0.00, M
2016-10-06, 51, 25, 0.00, M
2016-10-07, 46, 22, 0.00, M
2016-10-08, 51, 21, 0.00, M
2016-10-09, 48, 34, 0.00, M
2016-10-10, 49, 34, 0.00, M
2016-10-11, 49, 45, 0.00, M
2016-10-12, 51, 35, 0.02, M
2016-10-13, 44, 24, 0.00, M
2016-10-14, 44, 20, 0.00, M
2016-10-15, 46, 22, 0.00, M
2016-10-16, 36, 19, 0.06, M
2016-10-17, 40, 30, 0.24, M
2016-10-18, 47, 36, 0.22, M
2016-10-19, 48, 39, 0.18, M
2016-10-20, 46, 29, 0.10, M
2016-10-21, 34, 29, T, M
2016-10-22, 34, 24, 0.00, M
2016-10-23, 30, 16, 0.00, M
2016-10-24, 29, 13, 0.00, M
2016-10-25, 40, 13, 0.00, M
2016-10-26, 44, 36, 0.00, M
2016-10-27, 40, 20, 0.00, M
2016-10-28, 48, 25, T, M
2016-10-29, 46, 40, T, M
2016-10-30, 48, 45, 0.90, M
2016-10-31, 47, 41, 3.50, M
2016-11-01, 46, 40, 3.93, M
2016-11-02, 45, 31, 0.38, M
2016-11-03, 34, 29, 0.00, M
2016-11-04, 38, 28, 0.00, M
2016-11-05, 35, 27, 0.00, M
2016-11-06, 39, 29, 0.08, M
2016-11-07, 40, 32, T, M
2016-11-08, 46, 34, 1.33, M
2016-11-09, 47, 42, 2.57, M
2016-11-10, 47, 37, 2.47, M
2016-11-11, 44, 36, 0.20, M
2016-11-12, 45, 39, 1.79, M
2016-11-13, 47, 37, 0.81, M
2016-11-14, 42, 34, 1.00, M
2016-11-15, 43, 31, 0.10, M
2016-11-16, 32, 25, 0.00, M
2016-11-17, 36, 25, 0.20, M
2016-11-18, 37, 33, 0.03, M
2016-11-19, 37, 26, 0.20, M
2016-11-20, 37, 25, 0.16, M
2016-11-21, 43, 26, 0.27, M
2016-11-22, 36, 21, 0.00, M
2016-11-23, 35, 14, 0.00, M
2016-11-24, 22, 14, 0.00, M
2016-11-25, 33, 15, T, M
2016-11-26, 36, 16, 0.06, M
2016-11-27, 35, 24, T, M
2016-11-28, 26, 8, T, M
2016-11-29, 17, 10, 0.00, M
2016-11-30, 34, 0, 0.64, M
2016-12-01, 34, 23, 0.24, M
2016-12-02, 27, 16, T, M
2016-12-03, 16, 14, T, M
2016-12-04, 14, -2, 0.00, M
2016-12-05, 29, -9, T, M
2016-12-06, 30, 16, 0.01, M
2016-12-07, 20, 18, T, M
2016-12-08, 21, 14, T, M
2016-12-09, 23, 6, 0.00, M
2016-12-10, 12, 0, 0.00, M
2016-12-11, 1, -10, 0.00, M
2016-12-12, -4, -11, 0.00, M
2016-12-13, 13, -11, 0.00, M
2016-12-14, 17, 10, 0.00, M
2016-12-15, 30, 5, T, M
2016-12-16, 36, 30, 0.34, M
2016-12-17, 36, 24, 0.26, M
2016-12-18, 36, 25, 0.18, M
2016-12-19, 35, 26, 0.16, M
2016-12-20, 28, 15, T, M
2016-12-21, 23, 11, T, M
2016-12-22, 22, 9, T, M
2016-12-23, 14, 6, 0.00, M
2016-12-24, 37, 7, 0.76, M
2016-12-25, 37, 33, 2.02, M
2016-12-26, 35, 31, 0.08, M
2016-12-27, 31, 24, T, M
2016-12-28, 29, 18, T, M
2016-12-29, 32, 16, T, M
2016-12-30, 33, 23, 0.04, M
2016-12-31, M, M, M, M
2017-01-01, M, M, M, M
2017-01-02, M, M, M, M
2017-01-03, 9, 2, M, M
2017-01-04, 19, 1, T, M
2017-01-05, 31, 12, 0.00, M
2017-01-06, 23, 7, 0.00, M
2017-01-07, 6, -5, 0.00, M
2017-01-08, 5, -5, 0.00, M
2017-01-09, 3, -4, 0.00, M
2017-01-10, 5, -3, 0.00, M
2017-01-11, 11, -3, 0.00, M
2017-01-12, 28, 0, T, M
2017-01-13, 37, 21, 0.26, M
2017-01-14, 32, 19, 0.16, M
2017-01-15, 28, 13, 0.07, M
2017-01-16, 18, 11, 0.13, M
2017-01-17, 11, 5, T, M
2017-01-18, 6, 1, T, M
2017-01-19, 5, -15, 0.00, M
2017-01-20, 27, -14, 0.02, M
2017-01-21, 28, 15, 0.08, M
2017-01-22, 17, 4, 0.12, M
2017-01-23, 34, 10, 0.19, M
2017-01-24, 38, 32, 0.14, M
2017-01-25, 40, 33, 1.38, M
2017-01-26, 40, 35, 2.31, M
2017-01-27, 39, 31, 0.01, M
2017-01-28, 38, 25, T, M
2017-01-29, 30, 11, T, M
2017-01-30, 36, 30, 0.02, M
2017-01-31, 38, 33, 0.13, M
2017-02-01, 36, 20, T, M
2017-02-02, 23, 15, 0.00, M
2017-02-03, 15, 8, 0.00, M
2017-02-04, 16, 3, 0.00, M
2017-02-05, 20, 4, 0.00, M
2017-02-06, 32, 1, 0.00, M
2017-02-07, 15, 6, T, M
2017-02-08, 20, 1, T, M
2017-02-09, 20, 17, T, M
2017-02-10, 18, 11, 0.44, M
2017-02-11, 12, -1, 0.03, M
2017-02-12, 34, -15, 0.40, M
2017-02-13, 39, 33, 1.97, M
2017-02-14, 42, 33, 2.68, M
2017-02-15, 39, 30, 0.29, M
2017-02-16, 36, 31, 0.35, M
2017-02-17, 37, 29, 0.02, M
2017-02-18, 36, 27, T, M
2017-02-19, 33, 22, T, M
2017-02-20, 22, 17, T, M
2017-02-21, 23, 8, T, M
2017-02-22, 31, 12, T, M
2017-02-23, 31, 14, 0.00, M
2017-02-24, 32, 21, T, M
2017-02-25, 30, 21, 0.00, M
2017-02-26, 33, 14, T, M
2017-02-27, 27, 21, T, M
2017-02-28, 21, 6, 0.00, M
2017-03-01, 17, -3, 0.00, M
2017-03-02, 20, 4, 0.00, M
2017-03-03, 20, 10, 0.00, M
2017-03-04, 21, 12, 0.00, M
2017-03-05, 19, 7, 0.00, M
2017-03-06, 13, -7, 0.00, M
2017-03-07, 14, -14, T, M
2017-03-08, 20, -6, 0.00, M
2017-03-09, 18, -12, T, M
2017-03-10, 22, -10, T, M
2017-03-11, 26, -2, 0.00, M
2017-03-12, 24, -8, T, M
2017-03-13, 23, -6, T, M
2017-03-14, 24, -6, 0.00, M
2017-03-15, 18, 9, T, M
2017-03-16, 22, 9, T, M
2017-03-17, 19, 6, 0.00, M
2017-03-18, 23, -7, T, M
2017-03-19, 24, 15, 0.47, M
2017-03-20, 30, 15, 0.01, M
2017-03-21, 25, -2, 0.00, M
2017-03-22, 26, -9, 0.00, M
2017-03-23, 27, -9, T, M
2017-03-24, 26, -8, 0.00, M
2017-03-25, 27, -9, 0.00, M
2017-03-26, 31, 3, T, M
2017-03-27, 31, 10, 0.09, M
2017-03-28, 39, 26, 0.35, M
2017-03-29, 33, 27, 0.74, M
2017-03-30, 37, 22, 0.11, M
2017-03-31, 39, 35, 0.82, M
2017-04-01, 39, 35, 1.03, M
2017-04-02, 37, 32, 0.17, M
2017-04-03, 39, 34, 1.46, M
2017-04-04, 41, 35, 1.57, M
2017-04-05, 44, 33, 0.44, M
2017-04-06, 40, 35, 0.53, M
2017-04-07, 44, 27, T, M
2017-04-08, 43, 22, 0.00, M
2017-04-09, 39, 27, 0.23, M
2017-04-10, 38, 31, T, M
2017-04-11, 46, 27, T, M
2017-04-12, 48, 23, 0.00, M
2017-04-13, 48, 22, 0.00, M
2017-04-14, 46, 20, 0.00, M
2017-04-15, 46, 22, 0.00, M
2017-04-16, 45, 24, 0.00, M
2017-04-17, 45, 27, 0.00, M
2017-04-18, 46, 22, 0.00, M
2017-04-19, 46, 21, 0.00, M
2017-04-20, 45, 23, 0.00, M
2017-04-21, 47, 26, 0.00, M
2017-04-22, 47, 35, 0.00, M
2017-04-23, 50, 40, T, M
2017-04-24, 44, 38, 0.32, M
2017-04-25, 42, 38, 0.09, M
2017-04-26, 47, 33, T, M
2017-04-27, 48, 34, T, M
2017-04-28, 45, 37, 0.15, M
2017-04-29, 48, 36, 0.02, M
2017-04-30, 43, 37, 0.13, M
2017-05-01, 40, 34, 1.17, M
2017-05-02, 45, 34, 0.19, M
2017-05-03, 44, 34, 2.10, M
2017-05-04, 49, 31, 0.52, M
2017-05-05, 53, 26, 0.00, M
2017-05-06, 49, 40, 0.00, M
2017-05-07, 46, 38, 0.90, M
2017-05-08, 47, 38, T, M
2017-05-09, 47, 39, T, M
2017-05-10, 58, 33, 0.00, M
2017-05-11, 57, 30, 0.00, M
2017-05-12, 56, 29, 0.00, M
2017-05-13, 48, 30, 0.02, M
2017-05-14, 51, 34, T, M
2017-05-15, 59, 30, 0.00, M
2017-05-16, 54, 44, 0.00, M
2017-05-17, 49, 42, 0.17, M
2017-05-18, 45, 40, 0.18, M
2017-05-19, 43, 38, T, M
2017-05-20, 48, 38, 0.11, M
2017-05-21, 46, 37, 0.13, M
2017-05-22, 45, 36, 0.02, M
2017-05-23, 59, 33, 0.00, M
2017-05-24, 50, 40, 0.19, M
2017-05-25, 52, 34, 0.03, M
2017-05-26, 47, 37, T, M
2017-05-27, 41, 37, 0.80, M
2017-05-28, 43, 38, 1.89, M
2017-05-29, 49, 39, 0.15, M
2017-05-30, 60, 30, 0.00, M
2017-05-31, 62, 30, 0.00, M
2017-06-01, 67, 32, 0.00, M
2017-06-02, 64, 46, 0.00, M
2017-06-03, 61, 46, 0.00, M
2017-06-04, 51, 44, T, M
2017-06-05, 57, 43, 0.23, M
2017-06-06, 56, 45, 1.09, M
2017-06-07, 53, 45, 0.29, M
2017-06-08, 58, 43, 0.03, M
2017-06-09, 65, 42, 0.01, M
2017-06-10, 52, 48, 0.18, M
2017-06-11, 50, 44, 0.27, M
2017-06-12, 50, 43, 0.02, M
2017-06-13, 55, 43, T, M
2017-06-14, 61, 43, 0.01, M
2017-06-15, 67, 35, 0.00, M
2017-06-16, 59, 37, T, M
2017-06-17, 57, 47, T, M
2017-06-18, 56, 37, T, M
2017-06-19, 58, 32, 0.05, M
2017-06-20, 57, 46, 0.34, M
2017-06-21, 55, 47, 0.02, M
2017-06-22, 61, 47, 0.00, M
2017-06-23, 61, 43, 0.01, M
2017-06-24, 66, 45, 0.00, M
2017-06-25, 66, 46, 0.00, M
2017-06-26, 56, 49, 0.01, M
2017-06-27, 52, 48, 0.80, M
2017-06-28, 54, 49, 0.08, M
2017-06-29, 53, 49, 1.02, M
2017-06-30, 54, 49, 0.14, M
2017-07-01, 57, 46, 0.02, M
2017-07-02, 56, 48, 0.33, M
2017-07-03, 54, 46, 0.03, M
2017-07-04, 63, 46, 0.00, M
2017-07-05, 67, 44, 0.00, M
2017-07-06, 60, 47, 0.00, M
2017-07-07, 61, 45, T, M
2017-07-08, 56, 48, 0.38, M
2017-07-09, 62, 47, 0.01, M
2017-07-10, 62, 46, T, M
2017-07-11, 63, 39, T, M
2017-07-12, 69, 49, 0.00, M
2017-07-13, 73, 45, 0.15, M
2017-07-14, 60, 50, T, M
2017-07-15, 63, 50, T, M
2017-07-16, 63, 49, 0.00, M
2017-07-17, 59, 50, 0.00, M
2017-07-18, 56, 52, 0.13, M
2017-07-19, 56, 53, 0.86, M
2017-07-20, 61, 50, 0.33, M
2017-07-21, 65, 47, 0.00, M
2017-07-22, 70, 44, 0.00, M
2017-07-23, 63, 50, 0.00, M
2017-07-24, 61, 52, 0.00, M
2017-07-25, 60, 52, T, M
2017-07-26, 57, 51, 0.00, M
2017-07-27, 63, 45, 0.00, M
2017-07-28, 57, 49, T, M
2017-07-29, 67, 48, T, M
2017-07-30, 65, 47, 0.00, M
2017-07-31, 65, 53, 0.02, M
2017-08-01, 58, 51, 0.03, M
2017-08-02, 57, 50, T, M
2017-08-03, 60, 52, T, M
2017-08-04, 63, 45, 0.00, M
2017-08-05, 69, 39, 0.00, M
2017-08-06, 72, 42, 0.00, M
2017-08-07, 64, 47, T, M
2017-08-08, 62, 51, 0.02, M
2017-08-09, 62, 53, 0.24, M
2017-08-10, 61, 49, 0.71, M
2017-08-11, 53, 46, 1.36, M
2017-08-12, 53, 47, 0.50, M
2017-08-13, 56, 43, 0.34, M
2017-08-14, 60, 42, 0.00, M
2017-08-15, 62, 48, T, M
2017-08-16, 54, 48, 0.07, M
2017-08-17, 51, 45, T, M
2017-08-18, 51, 41, 0.23, M
2017-08-19, 59, 43, T, M
2017-08-20, 53, 48, 1.84, M
2017-08-21, 57, 45, 1.20, M
2017-08-22, 66, 42, T, M
2017-08-23, 56, 51, 0.14, M
2017-08-24, 55, 49, 2.21, M
2017-08-25, 53, 49, 2.05, M
2017-08-26, 55, 47, 0.87, M
2017-08-27, 56, 46, 0.37, M
2017-08-28, 55, 48, 0.97, M
2017-08-29, 58, 48, 3.05, M
2017-08-30, 55, 47, 3.42, M
2017-08-31, 53, 49, 4.38, M
2017-09-01, 52, 45, 0.59, M
2017-09-02, 50, 44, 0.10, M
2017-09-03, 56, 46, 0.74, M
2017-09-04, 55, 45, 0.67, M
2017-09-05, 60, 44, 3.33, M
2017-09-06, 55, 46, 1.38, M
2017-09-07, 51, 46, 0.40, M
2017-09-08, 50, 44, 0.04, M
2017-09-09, 56, 40, T, M
2017-09-10, 53, 44, 0.12, M
2017-09-11, 56, 39, 0.00, M
2017-09-12, 53, 49, 0.27, M
2017-09-13, 53, 48, 0.30, M
2017-09-14, 52, 46, 0.97, M
2017-09-15, 50, 45, 0.84, M
2017-09-16, 51, 47, 3.61, M
2017-09-17, 56, 42, 0.41, M
2017-09-18, 49, 40, 0.16, M
2017-09-19, 57, 40, 0.00, M
2017-09-20, 56, 34, 0.00, M
2017-09-21, 50, 46, 0.91, M
2017-09-22, 52, 47, 0.34, M
2017-09-23, 53, 49, 2.63, M
2017-09-24, 53, 43, 2.41, M
2017-09-25, 50, 43, 0.22, M
2017-09-26, 50, 37, T, M
2017-09-27, 55, 45, 1.24, M
2017-09-28, 54, 46, 2.55, M
2017-09-29, 49, 35, 0.26, M
2017-09-30, 54, 29, 0.00, M
2017-10-01, 49, 28, 0.95, M
2017-10-02, 51, 41, 4.76, M
2017-10-03, 51, 44, 0.89, M
2017-10-04, 53, 47, 0.18, M
2017-10-05, 52, 34, 0.42, M
2017-10-06, 50, 37, 0.00, M
2017-10-07, 52, 39, 0.80, M
2017-10-08, 46, 37, 1.19, M
2017-10-09, 52, 34, 0.00, M
2017-10-10, 44, 28, 0.00, M
2017-10-11, 51, 30, 0.00, M
2017-10-12, 47, 29, 0.43, M
2017-10-13, 47, 35, 0.08, M
2017-10-14, 42, 26, 0.01, M
2017-10-15, 40, 31, 0.00, M
2017-10-16, 37, 28, 0.00, M
2017-10-17, 37, 28, 0.02, M
2017-10-18, 35, 31, 0.00, M
2017-10-19, 35, 25, 0.00, M
2017-10-20, 28, 19, T, M
2017-10-21, 28, 24, 0.20, M
2017-10-22, 29, 11, 0.00, M
2017-10-23, 38, 14, 0.01, M
2017-10-24, 40, 25, 0.35, M
2017-10-25, 42, 36, 1.40, M
2017-10-26, 41, 37, 2.67, M
2017-10-27, 45, 30, T, M
2017-10-28, 45, 34, 0.03, M
2017-10-29, 45, 38, 1.04, M
2017-10-30, 44, 39, 0.59, M
2017-10-31, 43, 37, T, M
2017-11-01, 37, 31, 0.00, M
2017-11-02, 34, 27, 0.00, M
2017-11-03, 38, 29, 0.00, M
2017-11-04, 41, 29, 0.02, M
2017-11-05, 35, 32, 0.17, M
2017-11-06, 33, 21, 0.00, M
2017-11-07, 24, 13, 0.00, M
2017-11-08, 28, 12, 0.00, M
2017-11-09, 28, 20, 0.01, M
2017-11-10, 29, 24, 0.00, M
2017-11-11, 24, 19, 0.00, M
2017-11-12, 27, 20, 0.00, M
2017-11-13, 28, 21, 0.00, M
2017-11-14, 25, 9, 0.00, M
2017-11-15, 17, 9, 0.00, M
2017-11-16, 26, 13, 0.03, M
2017-11-17, 28, 22, 0.00, M
2017-11-18, 28, 9, 0.00, M
2017-11-19, 28, 13, 0.06, M
2017-11-20, 22, 1, 0.00, M
2017-11-21, 21, 0, T, M
2017-11-22, 21, 11, 0.00, M
2017-11-23, 18, 6, 0.00, M
2017-11-24, 19, 11, 0.00, M
2017-11-25, 16, 3, 0.00, M
2017-11-26, 35, 7, 0.21, M
2017-11-27, 39, 32, 0.56, M
2017-11-28, 38, 33, 0.94, M
2017-11-29, 40, 32, 1.25, M
2017-11-30, 38, 29, 0.07, M
2017-12-01, 31, 20, T, M
2017-12-02, 36, 30, 0.33, M
2017-12-03, 41, 34, 4.76, M
2017-12-04, 43, 38, 1.54, M
2017-12-05, 43, 36, 0.85, M
2017-12-06, 41, 25, 0.01, M
2017-12-07, 45, 29, 3.07, M
2017-12-08, 41, 36, 0.42, M
2017-12-09, 45, 32, 1.34, M
2017-12-10, 45, 37, 3.75, M
2017-12-11, 46, 39, 2.00, M
2017-12-12, 44, 36, 2.59, M
2017-12-13, 44, 33, 3.03, M
2017-12-14, 39, 31, 0.09, M
2017-12-15, 39, 31, 3.20, M
2017-12-16, 39, 29, 0.26, M
2017-12-17, 34, 28, T, M
2017-12-18, 29, 15, 0.00, M
2017-12-19, 36, 21, 0.04, M
2017-12-20, 30, 15, 0.00, M
2017-12-21, 37, 10, 0.00, M
2017-12-22, 40, 32, 0.00, M
2017-12-23, 43, 35, 0.00, M
2017-12-24, 41, 33, 0.23, M
2017-12-25, 36, 27, 0.23, M
2017-12-26, 28, 21, 0.00, M
2017-12-27, 21, 15, 0.00, M
2017-12-28, 21, 14, 0.00, M
2017-12-29, 28, 15, 0.00, M
2017-12-30, 34, 28, 0.09, M
2017-12-31, 36, 32, 1.26, M
2018-01-01, 42, 33, 2.73, M
2018-01-02, 43, 35, 1.27, M
2018-01-03, 36, 31, 0.30, M
2018-01-04, 32, 27, 0.05, M
2018-01-05, 33, 17, T, M
2018-01-06, 37, 30, 0.12, M
2018-01-07, 31, 26, T, M
2018-01-08, 26, 20, 0.00, M
2018-01-09, 20, 14, 0.00, M
2018-01-10, 30, 13, T, M
2018-01-11, 35, 29, 0.84, M
2018-01-12, 39, 33, 2.41, M
2018-01-13, 42, 33, 2.58, M
2018-01-14, 43, 31, 0.41, M
2018-01-15, 38, 31, 0.03, M
2018-01-16, 46, 33, 3.45, M
2018-01-17, 42, 30, 1.92, M
2018-01-18, 31, 23, 0.00, M
2018-01-19, 27, 19, 0.00, M
2018-01-20, 25, 18, 0.00, M
2018-01-21, 18, 15, 0.29, M
2018-01-22, 21, 16, 0.44, M
2018-01-23, 20, 15, 0.03, M
2018-01-24, 16, 9, T, M
2018-01-25, 9, 6, 0.83, M
2018-01-26, 35, -3, 0.22, M
2018-01-27, 35, 17, T, M
2018-01-28, 17, -1, T, M
2018-01-29, 0, -12, 0.00, M
2018-01-30, -3, -15, 0.00, M
2018-01-31, 12, -10, 0.01, M
2018-02-01, 0, -14, 0.00, M
2018-02-02, -4, -19, 0.00, M
2018-02-03, 2, -14, 0.00, M
2018-02-04, 4, -16, 0.00, M
2018-02-05, 35, -17, T, M
2018-02-06, 33, 25, 0.39, M
2018-02-07, 26, 18, 0.00, M
2018-02-08, 19, -3, 0.00, M
2018-02-09, 30, 0, 0.00, M
2018-02-10, 35, 27, T, M
2018-02-11, 35, 31, 0.32, M
2018-02-12, 36, 32, 0.21, M
2018-02-13, 40, 29, 0.00, M
2018-02-14, 38, 24, T, M
2018-02-15, 32, 24, T, M
2018-02-16, 26, 17, 0.00, M
2018-02-17, 21, 6, 0.00, M
2018-02-18, 37, 5, T, M
2018-02-19, 32, 17, T, M
2018-02-20, 29, 17, 0.00, M
2018-02-21, 30, 17, 0.00, M
2018-02-22, 35, 20, 0.09, M
2018-02-23, 30, 21, T, M
2018-02-24, 27, 21, 0.07, M
2018-02-25, 29, 18, T, M
2018-02-26, 30, 24, T, M
2018-02-27, 25, 14, 0.00, M
2018-02-28, 22, 14, 0.00, M
2018-03-01, 19, 1, 0.00, M
2018-03-02, 31, 2, T, M
